time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1959-08-15T08:57:06.620Z,22.078,121.105,25,7.22,mw,,,,,iscgem,iscgem882641,2022-04-26T16:46:42.345Z,"38 km ENE of Hengchun, Taiwan",earthquake,,10.6,0.59,,reviewed,iscgem,iscgem
1959-06-14T00:12:06.800Z,-20.407,-68.862,109.2,7.1,mw,,,,,iscgem,iscgem882240,2022-04-26T16:45:17.749Z,"136 km E of Iquique, Chile",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1959-05-04T07:15:47.930Z,53.257,159.732,55,7.9,mw,,,,,iscgem,iscgem881925,2022-04-26T16:43:38.408Z,"76 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,5.1,0.4,,reviewed,iscgem,iscgem
1958-11-12T20:23:33.540Z,44.215,148.754,35,7,mw,,,,,iscgem,iscgem885493,2022-04-26T17:05:21.056Z,"132 km SSE of Kuril’sk, Russia",earthquake,,4.7,0.4,,reviewed,iscgem,iscgem
1958-11-06T22:58:09.000Z,44.479,148.485,35,8.3,mw,,,,,official,official19581106225809_30,2022-04-26T17:04:42.108Z,"95 km SSE of Kuril’sk, Russia",earthquake,,,,,automatic,iscgem,official
1958-07-26T17:37:14.970Z,-13.428,-69.388,612.4,7.5,mw,,,,,iscgem,iscgem884809,2022-04-26T17:00:46.186Z,"81 km SSE of Puerto Rosario de Laberinto, Peru",earthquake,,6.7,0.2,,reviewed,iscgem,iscgem
1958-07-10T06:15:58.530Z,58.23,-136.712,10,7.8,mw,,,,,iscgem,iscgem884702,2022-04-26T16:59:47.883Z,"22 km W of Elfin Cove, Alaska",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1958-03-11T00:26:02.010Z,24.945,124.327,35,7.15,mw,,,,,iscgem,iscgem883985,2022-04-26T16:55:31.411Z,"68 km NNE of Ishigaki, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1958-01-19T14:07:28.470Z,1.011,-79.489,27.5,7.6,mw,,,,,iscgem,iscgem883713,2022-04-26T16:53:35.453Z,"near the coast of Ecuador",earthquake,,6.4,0.3,,reviewed,iscgem,iscgem
1958-01-15T19:14:31.320Z,-16.625,-72.242,64,7,mw,,,,,iscgem,iscgem883699,2022-04-26T16:53:05.982Z,"21 km SW of Santa Rita de Siguas, Peru",earthquake,,6,0.31,,reviewed,iscgem,iscgem
1957-12-17T13:50:22.120Z,-12.418,166.684,123.6,7.8,mw,,,,,iscgem,iscgem887702,2022-04-26T17:20:42.109Z,"186 km NNW of Sola, Vanuatu",earthquake,,5.4,0.4,,reviewed,iscgem,iscgem
1957-12-04T03:37:53.790Z,45.189,99.368,30,8.1,mw,,,,,iscgem,iscgem887636,2022-04-26T17:20:14.336Z,"153 km SW of Bayanhongor, Mongolia",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1957-11-29T22:19:50.600Z,-20.948,-66.713,232.5,7.7,mw,,,,,iscgem,iscgem887612,2022-04-26T17:20:06.380Z,"51 km W of Atocha, Bolivia",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1957-10-27T22:32:42.990Z,55.75,161.134,147.8,7.6,mw,,,,,iscgem,iscgem887437,2022-04-26T17:18:33.970Z,"66 km SSE of Klyuchi, Russia",earthquake,,5.3,0.37,,reviewed,iscgem,iscgem
1957-09-28T14:20:03.940Z,-20.541,-178.349,586.6,7.4,mw,,,,,iscgem,iscgem887265,2022-04-26T17:16:59.143Z,"Fiji region",earthquake,,6.6,0.2,,reviewed,iscgem,iscgem
1957-09-24T08:21:14.080Z,5.327,127.005,35,7.25,mw,,,,,iscgem,iscgem887230,2022-04-26T17:16:23.642Z,"146 km SE of Pondaguitan, Philippines",earthquake,,4.5,0.47,,reviewed,iscgem,iscgem
1957-07-28T08:40:12.650Z,17.055,-99.092,37.8,7.6,mw,,,,,iscgem,iscgem886928,2022-04-26T17:15:13.842Z,"8 km ENE of Apantla, Mexico",earthquake,,5.1,0.4,,reviewed,iscgem,iscgem
1957-06-27T00:09:36.210Z,56.177,116.409,25,7.4,mw,,,,,iscgem,iscgem886753,2022-04-26T17:14:02.543Z,"25 km SE of Kuanda, Russia",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1957-06-22T23:50:35.710Z,-1.723,136.592,59.1,7.1,mw,,,,,iscgem,iscgem886739,2022-04-26T17:13:54.096Z,"82 km SE of Biak, Indonesia",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1957-05-26T06:33:37.950Z,40.73,31.09,25,7.09,mw,,,,,iscgem,iscgem886602,2022-04-26T17:12:20.437Z,"13 km SSW of Düzce, Turkey",earthquake,,9,0.57,,reviewed,iscgem,iscgem
1957-04-25T02:25:41.160Z,36.405,28.699,35,7.3,mw,,,,,iscgem,iscgem886448,2022-04-26T17:11:37.992Z,"34 km S of Sarigerme, Turkey",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1957-04-24T19:10:13.870Z,36.493,28.829,35,7.1,mw,,,,,iscgem,iscgem886445,2022-04-26T17:11:36.773Z,"27 km SSE of Sarigerme, Turkey",earthquake,,6,0.2,,reviewed,iscgem,iscgem
1957-04-14T19:18:04.350Z,-15.02,-173.381,20,7.08,mw,,,,,iscgem,iscgem886391,2022-04-26T17:11:06.571Z,"112 km NNE of Hihifo, Tonga",earthquake,,5.2,0.39,,reviewed,iscgem,iscgem
1957-03-22T14:21:15.060Z,53.778,-165.771,46.6,7.07,mw,,,,,iscgem,iscgem886230,2022-04-26T17:10:04.664Z,"39 km S of Akutan, Alaska",earthquake,,18.7,0.49,,reviewed,iscgem,iscgem
1957-03-16T02:34:18.940Z,51.419,-178.87,25,7.18,mw,,,,,iscgem,iscgem886172,2022-04-26T17:09:49.755Z,"162 km WSW of Adak, Alaska",earthquake,,3.8,0.48,,reviewed,iscgem,iscgem
1957-03-14T14:47:50.180Z,51.196,-176.733,25,7.14,mw,,,,,iscgem,iscgem886155,2022-04-26T17:09:41.376Z,"75 km S of Adak, Alaska",earthquake,,10.8,0.2,,reviewed,iscgem,iscgem
1957-03-12T11:45:00.720Z,51.481,-177.243,20,7.11,mw,,,,,iscgem,iscgem886120,2022-04-26T17:09:30.880Z,"60 km SW of Adak, Alaska",earthquake,,7.7,0.2,,reviewed,iscgem,iscgem
1957-03-11T09:58:52.110Z,52.691,-169.191,35,7.06,mw,,,,,iscgem,iscgem886098,2022-04-26T17:09:19.311Z,"35 km SW of Nikolski, Alaska",earthquake,,4.7,0.39,,reviewed,iscgem,iscgem
1957-03-09T14:22:33.000Z,51.499,-175.626,25,8.6,mw,,,,,official,official19570309142233_30,2022-04-26T17:08:54.209Z,"81 km ESE of Adak, Alaska",earthquake,,,,,automatic,iscgem,official
1956-10-24T14:42:18.760Z,11.682,-86.556,35,7.1,mw,,,,,iscgem,iscgem888827,2022-04-26T17:28:03.997Z,"12 km SSW of Masachapa, Nicaragua",earthquake,,23.8,0.4,,reviewed,iscgem,iscgem
1956-07-09T03:11:45.150Z,36.664,25.957,20,7.7,mw,,,,,iscgem,iscgem888445,2022-04-26T17:25:09.556Z,"19 km SSE of Amorgós, Greece",earthquake,,9.7,0.2,,reviewed,iscgem,iscgem
1956-06-09T23:13:55.940Z,35.155,67.607,25,7.27,mw,,,,,iscgem,iscgem888345,2022-04-26T17:24:24.811Z,"42 km NNW of B?my?n, Afghanistan",earthquake,,25,0.37,,reviewed,iscgem,iscgem
1956-05-23T20:48:32.710Z,-15.434,-178.803,419.1,7.6,mw,,,,,iscgem,iscgem888284,2022-04-26T17:24:11.673Z,"144 km SSW of Leava, Wallis and Futuna",earthquake,,6.2,0.2,,reviewed,iscgem,iscgem
1956-02-18T07:34:25.520Z,30.206,138.102,484.1,7.3,mw,,,,,iscgem,iscgem887981,2022-04-26T17:22:40.696Z,"Izu Islands, Japan region",earthquake,,6.3,0.2,,reviewed,iscgem,iscgem
1955-10-10T08:57:50.760Z,-5.062,152.855,20,7.31,mw,,,,,iscgem,iscgem889990,2022-04-26T17:37:52.002Z,"102 km SE of Kokopo, Papua New Guinea",earthquake,,15.2,0.33,,reviewed,iscgem,iscgem
1955-05-30T12:31:44.460Z,24.319,142.412,558.9,7.2,mw,,,,,iscgem,iscgem889583,2022-04-26T17:34:26.487Z,"Volcano Islands, Japan region",earthquake,,6.6,0.2,,reviewed,iscgem,iscgem
1955-05-17T14:49:55.740Z,6.828,93.869,25.3,7.05,mw,,,,,iscgem,iscgem889535,2022-04-26T17:34:11.222Z,"190 km WNW of Sabang, Indonesia",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1955-04-14T01:29:04.330Z,29.957,101.759,10,7.09,mw,,,,,iscgem,iscgem889422,2022-04-26T17:33:12.800Z,"19 km WSW of Kangding, China",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1955-03-31T18:17:13.290Z,7.658,123.157,35,7.37,mw,,,,,iscgem,iscgem889384,2022-04-26T17:32:53.565Z,"Mindanao, Philippines",earthquake,,4.8,0.21,,reviewed,iscgem,iscgem
1955-03-22T14:05:09.420Z,-9.101,91.653,20,7,mw,,,,,iscgem,iscgem889351,2022-04-26T17:32:40.617Z,"South Indian Ocean",earthquake,,4.5,0.3,,reviewed,iscgem,iscgem
1955-03-18T00:06:52.540Z,54.252,160.884,59.2,7.16,mw,,,,,iscgem,iscgem889331,2022-04-26T17:32:37.230Z,"154 km ESE of Mil’kovo, Russia",earthquake,,5.2,0.42,,reviewed,iscgem,iscgem
1955-02-27T20:43:27.880Z,-28.336,-175.599,15,7.52,mw,,,,,iscgem,iscgem889257,2022-04-26T17:32:06.387Z,"Kermadec Islands region",earthquake,,3.7,0.35,,reviewed,iscgem,iscgem
1955-01-05T00:50:21.640Z,-50.075,162.851,15,7,mw,,,,,iscgem,iscgem889080,2022-04-26T17:30:24.471Z,"Auckland Islands, New Zealand region",earthquake,,4.5,0.21,,reviewed,iscgem,iscgem
1954-12-16T11:07:17.020Z,39.346,-117.981,10,7.1,mw,,,,,iscgem,iscgem891356,2022-04-26T17:48:31.790Z,"53 km N of Gabbs, Nevada",earthquake,,3.5,0.3,,reviewed,iscgem,iscgem
1954-08-27T10:54:55.400Z,23.988,143.022,25,7.2,mw,,,,,iscgem,iscgem891003,2022-04-26T17:46:28.025Z,"Volcano Islands, Japan region",earthquake,,7.2,0.2,,reviewed,iscgem,iscgem
1954-04-29T11:34:39.260Z,29.112,-113.024,10,7.21,mw,,,,,iscgem,iscgem890579,2022-04-26T17:42:49.738Z,"94 km SSW of La Libertad, Mexico",earthquake,,9,0.32,,reviewed,iscgem,iscgem
1954-03-31T18:25:50.570Z,12.185,58,15,7.1,mw,,,,,iscgem,iscgem890491,2022-04-26T17:42:18.831Z,"Owen Fracture Zone region",earthquake,,3.7,0.28,,reviewed,iscgem,iscgem
1954-03-29T06:17:07.900Z,36.988,-3.612,626.2,7.8,mw,,,,,iscgem,iscgem890481,2022-04-26T17:42:17.119Z,"Strait of Gibraltar",earthquake,,6.7,0.3,,reviewed,iscgem,iscgem
1954-02-01T01:06:56.350Z,24.057,143.467,15,7.2,mw,,,,,iscgem,iscgem890294,2022-04-26T17:39:58.499Z,"Volcano Islands, Japan region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1953-12-12T17:31:29.840Z,-3.552,-80.636,25,7.32,mw,,,,,iscgem,iscgem892281,2022-04-26T17:58:53.113Z,"",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1953-11-25T17:48:55.090Z,34.006,141.625,25,7.9,mw,,,,,iscgem,iscgem892187,2022-04-26T17:57:52.153Z,"174 km SE of Katsuura, Japan",earthquake,,4,0.4,,reviewed,iscgem,iscgem
1953-11-04T03:49:13.320Z,-13.082,166.464,35,7.11,mw,,,,,iscgem,iscgem892130,2022-04-26T17:57:06.269Z,"146 km NW of Sola, Vanuatu",earthquake,,5,0.56,,reviewed,iscgem,iscgem
1953-07-02T06:57:00.610Z,-19.092,169.635,236.2,7.2,mw,,,,,iscgem,iscgem891794,2022-04-26T17:51:51.526Z,"62 km NE of Isangel, Vanuatu",earthquake,,5.4,0.4,,reviewed,iscgem,iscgem
1953-05-06T17:16:48.910Z,-37.093,-72.866,66,7.55,mw,,,,,iscgem,iscgem891664,2022-04-26T17:50:31.175Z,"23 km SE of Chiguayante, Chile",earthquake,,6.4,0.22,,reviewed,iscgem,iscgem
1953-04-23T16:24:33.990Z,-4.449,152.868,35,7.38,mw,,,,,iscgem,iscgem891636,2022-04-26T17:50:18.481Z,"67 km E of Kokopo, Papua New Guinea",earthquake,,18.7,0.27,,reviewed,iscgem,iscgem
1953-03-19T08:27:52.920Z,13.809,-61.216,128.8,7.3,mw,,,,,iscgem,iscgem891566,2022-04-26T17:50:00.953Z,"18 km WSW of Soufrière, Saint Lucia",earthquake,,5.1,0.4,,reviewed,iscgem,iscgem
1953-03-18T19:06:17.740Z,40.175,27.648,10,7.3,mw,,,,,iscgem,iscgem891561,2022-04-26T17:49:58.321Z,"7 km N of Gönen, Turkey",earthquake,,4.2,0.4,,reviewed,iscgem,iscgem
1953-01-05T07:48:28.600Z,53.631,170.973,21.3,7,mw,,,,,iscgem,iscgem891410,2022-04-26T17:49:05.950Z,"171 km WNW of Attu Station, Alaska",earthquake,,3.9,0.52,,reviewed,iscgem,iscgem
1952-11-04T16:58:30.000Z,52.623,159.779,21.6,9,mw,,,,,official,official19521104165830_30,2022-04-26T18:08:51.365Z,"89 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,,automatic,iscgem,official
1952-08-17T16:02:14.500Z,30.648,91.601,25,7.4,mw,,,,,iscgem,iscgem893286,2022-04-26T18:05:36.682Z,"101 km SSW of Nagqu, China",earthquake,,3.8,0.25,,reviewed,iscgem,iscgem
1952-07-21T11:52:14.540Z,34.9581667,-118.998,6,7.5,mw,8,146,,0.39,ci,ci3319401,2022-04-26T18:05:09.065Z,"6km WNW of Grapevine, CA",earthquake,1.42,31.61,,0,reviewed,ci,ci
1952-03-19T10:57:15.040Z,9.669,127.099,15,7.34,mw,,,,,iscgem,iscgem892651,2022-04-26T18:01:49.110Z,"108 km ENE of Cortes, Philippines",earthquake,,11.8,0.52,,reviewed,iscgem,iscgem
1952-03-04T01:22:49.230Z,42.084,143.899,45,8.1,mw,,,,,iscgem,iscgem892540,2022-04-26T18:00:40.789Z,"106 km SSW of Kushiro, Japan",earthquake,,5.2,0.3,,reviewed,iscgem,iscgem
1952-02-14T03:38:17.380Z,-7.78,126.493,25,7.02,mw,,,,,iscgem,iscgem892487,2022-04-26T17:59:49.158Z,"77 km N of Baukau, Timor Leste",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1951-12-08T04:14:16.310Z,-34.229,57.47,15,7.53,mw,,,,,iscgem,iscgem895020,2022-04-26T18:21:45.470Z,"South Indian Ocean",earthquake,,3.6,0.26,,reviewed,iscgem,iscgem
1951-11-24T18:50:24.400Z,23.092,121.214,30,7.81,mw,,,,,iscgem,iscgem894988,2022-04-26T18:21:28.191Z,"Taiwan",earthquake,,6.6,0.21,,reviewed,iscgem,iscgem
1951-11-24T18:47:18.300Z,23.046,121.249,25,7.34,mw,,,,,iscgemsup,iscgemsup894987,2022-05-09T20:31:45.252Z,"81 km E of Yujing, Taiwan",earthquake,,4.8,1.28,,reviewed,iscgemsup,iscgemsup
1951-11-18T09:35:54.680Z,31.056,91.261,30,7.7,mw,,,,,iscgem,iscgem894960,2022-04-26T18:21:08.637Z,"89 km WSW of Nagqu, China",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1951-11-06T16:40:14.560Z,47.297,154.05,35,7.02,mw,,,,,iscgem,iscgem894891,2022-04-26T18:20:42.657Z,"Kuril Islands",earthquake,,4.7,0.35,,reviewed,iscgem,iscgem
1951-10-22T03:29:35.570Z,23.917,121.343,25,7.23,mw,,,,,iscgem,iscgem894824,2022-04-26T18:18:57.636Z,"27 km WSW of Hualien City, Taiwan",earthquake,,4,0.41,,reviewed,iscgem,iscgem
1951-10-21T21:34:21.540Z,23.487,121.4,25,7.48,mw,,,,,iscgem,iscgem894821,2022-04-26T18:18:55.736Z,"58 km SSW of Hualien City, Taiwan",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1951-07-11T18:21:59.010Z,28.359,139.405,496.7,7.1,mw,,,,,iscgem,iscgem894503,2022-04-26T18:15:53.931Z,"Bonin Islands, Japan region",earthquake,,6.2,0.2,,reviewed,iscgem,iscgem
1950-12-14T14:15:54.820Z,16.739,-98.482,35,7.1,mw,,,,,iscgem,iscgem896193,2022-04-26T18:33:23.878Z,"0 km SW of Igualapa, Mexico",earthquake,,5,0.3,,reviewed,iscgem,iscgem
1950-12-14T01:52:54.230Z,-19.705,-175.874,215.9,7.8,mw,,,,,iscgem,iscgem896185,2022-04-26T18:33:22.156Z,"159 km W of Pangai, Tonga",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1950-12-09T21:38:51.980Z,-23.977,-67.912,113.9,8.2,mw,,,,,iscgem,iscgem896170,2022-04-26T18:33:18.791Z,"121 km SSE of San Pedro de Atacama, Chile",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1950-12-02T19:51:51.640Z,-18.373,167.654,30,7.9,mw,,,,,iscgem,iscgem896121,2022-04-26T18:33:05.397Z,"99 km SW of Port-Vila, Vanuatu",earthquake,,4.6,0.4,,reviewed,iscgem,iscgem
1950-11-02T15:28:15.510Z,-6.823,129.183,199.7,7.7,mw,,,,,iscgem,iscgem896018,2022-04-26T18:32:04.401Z,"Banda Sea",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1950-10-23T16:13:28.750Z,14.31,-91.917,65.3,7.17,mw,,,,,iscgem,iscgem895966,2022-04-26T18:31:36.545Z,"1 km NNW of Champerico, Guatemala",earthquake,,6,0.32,,reviewed,iscgem,iscgem
1950-10-08T03:23:13.540Z,-4.199,128.233,20,7.3,mw,,,,,iscgem,iscgem895901,2022-04-26T18:30:54.282Z,"55 km S of Ambon, Indonesia",earthquake,,16,0.27,,reviewed,iscgem,iscgem
1950-10-05T16:09:42.080Z,10.481,-85.046,97.9,7.5,mw,,,,,iscgem,iscgem895887,2022-04-26T18:30:42.153Z,"Costa Rica",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1950-09-19T20:29:53.560Z,-2.077,138.151,30,7.2,mw,,,,,iscgem,iscgem895844,2022-04-26T18:29:44.936Z,"250 km ESE of Biak, Indonesia",earthquake,,2.8,0.4,,reviewed,iscgem,iscgem
1950-08-15T14:09:34.000Z,28.363,96.445,15,8.6,mw,,,,,official,official19500815140934_30,2022-04-26T18:27:01.844Z,"1950 Assam-Tibet Earthquake",earthquake,,,,,automatic,iscgem,official
1950-08-14T22:51:26.220Z,-27.507,-62.838,610,7.1,mw,,,,,iscgem,iscgem895680,2022-04-26T18:27:00.245Z,"44 km WNW of Quimilí, Argentina",earthquake,,6.7,0.2,,reviewed,iscgem,iscgem
1950-05-26T01:17:14.040Z,-20.253,169.723,50,7.07,mw,,,,,iscgem,iscgem895457,2022-04-26T18:25:37.256Z,"91 km SSE of Isangel, Vanuatu",earthquake,,6,0.31,,reviewed,iscgem,iscgem
1950-02-28T10:21:00.700Z,45.882,143.491,329,7.7,mw,,,,,iscgem,iscgem895264,2022-04-26T18:24:10.550Z,"100 km SSE of Korsakov, Russia",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1949-12-29T03:03:56.600Z,17.439,121.538,15,7.21,mw,,,,,iscgem,iscgem897130,2022-04-26T18:38:44.935Z,"7 km N of Agbannawag, Philippines",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1949-12-17T15:07:57.660Z,-53.996,-70.057,10,7.58,mw,,,,,iscgem,iscgem897095,2022-04-26T18:38:27.654Z,"109 km SSE of Punta Arenas, Chile",earthquake,,25,0.46,,reviewed,iscgem,iscgem
1949-12-17T06:53:32.240Z,-53.972,-69.562,10,7.69,mw,,,,,iscgem,iscgem897093,2022-04-26T18:38:26.205Z,"123 km W of Río Grande, Argentina",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1949-10-19T21:00:22.660Z,-5.773,154.194,60.3,7.21,mw,,,,,iscgem,iscgem896940,2022-04-26T18:38:03.878Z,"155 km WNW of Panguna, Papua New Guinea",earthquake,,6,0.2,,reviewed,iscgem,iscgem
1949-08-22T04:01:18.000Z,53.673,-133.015,10,8,mw,,,,,official,official19490822040118000_10,2022-04-26T18:37:29.039Z,"171 km S of Hydaburg, Alaska",earthquake,,,,,reviewed,iscgem,official
1949-07-23T15:03:35.480Z,38.718,26.48,15,7.16,mw,,,,,iscgem,iscgem896705,2022-04-26T18:37:07.129Z,"9 km NNW of Karaburun, Turkey",earthquake,,4.7,0.3,,reviewed,iscgem,iscgem
1949-07-10T03:53:41.220Z,39.178,70.835,20,7.5,mw,,,,,iscgem,iscgem896645,2022-04-26T18:36:54.403Z,"43 km ENE of Rasht, Tajikistan",earthquake,,4.5,0.3,,reviewed,iscgem,iscgem
1949-07-02T19:57:14.300Z,16.529,147.463,15,7.1,mw,,,,,iscgem,iscgem896626,2022-04-26T18:36:48.443Z,"233 km NE of Saipan, Northern Mariana Islands",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1949-04-20T03:29:09.810Z,-37.634,-72.713,57.7,7.01,mw,,,,,iscgem,iscgem896480,2022-04-26T18:35:33.633Z,"15 km SSW of Nacimiento, Chile",earthquake,,5.9,0.33,,reviewed,iscgem,iscgem
1949-03-27T06:34:09.400Z,2.428,127.657,60,7.05,mw,,,,,iscgem,iscgem896433,2022-04-26T18:35:17.460Z,"86 km NNW of Tobelo, Indonesia",earthquake,,8,0.2,,reviewed,iscgem,iscgem
1949-03-04T10:19:31.060Z,36.563,70.698,228.7,7.5,mw,,,,,iscgem,iscgem896379,2022-04-26T18:34:48.293Z,"35 km SSW of Jurm, Afghanistan",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1949-02-23T16:08:11.420Z,41.926,84.237,10,7.36,mw,,,,,iscgem,iscgem896355,2022-04-26T18:34:20.391Z,"110 km ENE of Kuqa, China",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1948-10-05T20:12:09.310Z,38.084,58.364,15,7.15,mw,,,,,iscgem,iscgem897583,2022-04-26T18:45:06.805Z,"14 km N of Ashgabat, Turkmenistan",earthquake,,4.5,0.36,,reviewed,iscgem,iscgem
1948-09-08T15:09:14.220Z,-21.222,-173.891,15,7.5,mw,,,,,iscgem,iscgem897539,2022-04-26T18:44:46.963Z,"110 km E of ‘Ohonua, Tonga",earthquake,,4.5,0.4,,reviewed,iscgem,iscgem
1948-08-25T06:09:28.380Z,-24.578,-64.54,30,7,mw,,,,,iscgem,iscgem897515,2022-04-26T18:44:32.466Z,"32 km SSE of Santa Clara, Argentina",earthquake,,3.8,0.27,,reviewed,iscgem,iscgem
1948-05-25T07:11:34.000Z,30.124,100.391,55,7.3,mw,,,,,iscgem,iscgem897351,2022-04-26T18:42:19.153Z,"151 km W of Kangding, China",earthquake,,6,0.31,,reviewed,iscgem,iscgem
1948-05-14T22:31:49.220Z,54.593,-161.161,25,7.1,mw,,,,,iscgem,iscgem897327,2022-04-26T18:42:06.597Z,"",earthquake,,4.5,0.3,,reviewed,iscgem,iscgem
1948-05-12T00:56:59.170Z,37.921,142.766,20,7,mw,,,,,iscgem,iscgem897321,2022-04-26T18:41:58.449Z,"139 km ESE of Ishinomaki, Japan",earthquake,,3.6,0.31,,reviewed,iscgem,iscgem
1948-04-21T20:22:07.940Z,19.26,-69.716,15,7.13,mw,,,,,iscgem,iscgem897286,2022-04-26T18:41:20.455Z,"11 km WNW of Sánchez, Dominican Republic",earthquake,,3.7,0.32,,reviewed,iscgem,iscgem
1948-04-17T16:11:32.070Z,33.157,135.74,15,7.44,mw,,,,,iscgem,iscgem897281,2022-04-26T18:41:13.778Z,"67 km SSW of Shing?, Japan",earthquake,,4.5,0.64,,reviewed,iscgem,iscgem
1948-03-03T09:09:56.190Z,18.757,118.926,15,7.14,mw,,,,,iscgem,iscgem897220,2022-05-09T22:49:19.751Z,"176 km W of Davila, Philippines",earthquake,,3.6,0.22,,reviewed,iscgem,iscgem
1948-03-01T01:12:27.330Z,-3.196,127.181,15,7.14,mw,,,,,iscgem,iscgem897217,2022-04-26T18:39:51.783Z,"124 km WNW of Ambon, Indonesia",earthquake,,5.3,0.32,,reviewed,iscgem,iscgem
1948-02-09T12:58:18.430Z,35.64,27.158,15,7.3,mw,,,,,iscgem,iscgem897184,2022-04-26T18:39:22.485Z,"15 km NNW of Karpathos, Greece",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1948-01-27T11:58:30.640Z,-20.222,-178.557,595,7.1,mw,,,,,iscgem,iscgem897168,2022-04-26T18:39:15.760Z,"Fiji region",earthquake,,7.5,0.2,,reviewed,iscgem,iscgem
1948-01-24T17:46:43.710Z,10.714,122.235,15,7.8,mw,,,,,iscgem,iscgem897163,2022-04-26T18:39:12.260Z,"3 km W of Buga, Philippines",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1947-11-04T00:09:14.050Z,43.986,140.738,15,7.1,mw,,,,,iscgem,iscgem898109,2022-04-26T18:52:18.460Z,"72 km W of Rumoi, Japan",earthquake,,3.6,0.26,,reviewed,iscgem,iscgem
1947-11-01T14:58:57.090Z,-10.96,-74.676,20,7.6,mw,,,,,iscgem,iscgem898103,2022-04-26T18:52:16.954Z,"23 km E of Santa Rosa, Peru",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1947-10-16T02:09:50.780Z,64.064,-148.569,26,7.07,mw,,,,,iscgem,iscgem898078,2022-04-26T18:52:08.993Z,"Central Alaska",earthquake,,4.6,0.3,,reviewed,iscgem,iscgem
1947-10-06T19:55:37.490Z,36.808,21.916,15,7.3,mw,,,,,iscgem,iscgem898058,2022-04-26T18:51:44.540Z,"4 km WNW of Koróni, Greece",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem
1947-07-29T13:43:24.160Z,28.484,93.628,20,7.3,mw,,,,,iscgem,iscgem897970,2022-04-26T18:50:14.193Z,"73 km W of Shi Yomi, India",earthquake,,3.6,0.3,,reviewed,iscgem,iscgem
1947-06-19T07:34:41.090Z,21.57,145.469,35,7.2,mw,,,,,iscgem,iscgem897910,2022-04-26T18:49:54.444Z,"Mariana Islands region",earthquake,,17.9,0.2,,reviewed,iscgem,iscgem
1947-06-13T20:24:59.970Z,21.774,145.474,35,7,mw,,,,,iscgem,iscgem897893,2022-04-26T18:49:30.308Z,"Mariana Islands region",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1947-06-12T09:02:28.010Z,1.153,126.079,15,7.08,mw,,,,,iscgem,iscgem897890,2022-04-26T18:49:24.723Z,"128 km ESE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1947-05-27T05:58:57.740Z,-1.868,135.017,15,7.6,mw,,,,,iscgem,iscgem897871,2022-04-26T18:48:52.487Z,"138 km SW of Insrom, Indonesia",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1947-05-17T07:06:41.940Z,-38.445,178.909,25,7.58,mw,,,,,iscgem,iscgem897857,2022-04-26T18:48:33.819Z,"82 km ENE of Gisborne, New Zealand",earthquake,,18.4,0.3,,reviewed,iscgem,iscgem
1947-05-06T20:30:40.320Z,-6.487,148.758,35,7.43,mw,,,,,iscgem,iscgem897844,2022-04-26T18:48:14.299Z,"92 km WSW of Kandrian, Papua New Guinea",earthquake,,6.7,0.47,,reviewed,iscgem,iscgem
